category,constraint,target,related,unrelated,isolated_context,related_context,unrelated_context
open_class,neutral,fishing,sailing,printer,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is sailing. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is printer. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,fist,grasp,tumble,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is grasp. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is tumble. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,fix,broken,visit,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is broken. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is visit. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,flag,mailbox,bath,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is mailbox. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is bath. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,flirt,fling,rodent,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is fling. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is rodent. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,float,tread,attempt,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is tread. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is attempt. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,floor,bottom,web,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is bottom. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is web. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,flop,flap,property,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is flap. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is property. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,florida,heat,sew,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is heat. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is sew. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,flower,leaf,game,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is leaf. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is game. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,flowers,plants,hunt,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is plants. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is hunt. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,flute,oboe,boundary,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is oboe. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is boundary. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,fly,travel,cowboy,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is travel. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is cowboy. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,fog,unclear,gag,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is unclear. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is gag. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,fold,napkin,grace,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is napkin. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is grace. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,folder,notebook,sphinx,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is notebook. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is sphinx. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,food,vegetable,creator,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is vegetable. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is creator. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,foot,splinter,chess,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is splinter. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is chess. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,football,league,covered,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is league. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is covered. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,force,intensity,president,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is intensity. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is president. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,foreign,exchange,owner,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is exchange. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is owner. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,forest,path,span,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is path. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is span. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,forever,life,handbag,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is life. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is handbag. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,forgive,mistake,stroke,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is mistake. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is stroke. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,fork,spatula,flunk,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is spatula. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is flunk. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,fortune,luck,theorem,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is luck. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is theorem. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,forward,direct,vodka,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is direct. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is vodka. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,found,find,greed,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is find. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is greed. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,fox,mink,less,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is mink. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is less. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,fragile,frigid,ashamed,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is frigid. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is ashamed. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,frame,glasses,greet,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is glasses. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is greet. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,france,tour,britannica,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is tour. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is britannica. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,fraternity,club,justify,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is club. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is justify. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,freedom,gull,sedative,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is gull. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is sedative. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,friend,foe,consequence,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is foe. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is consequence. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,fries,steak,conquest,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is steak. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is conquest. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,fright,beware,say,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is beware. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is say. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,frightened,sacred,neighborhood,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is sacred. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is neighborhood. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,frog,biology,routine,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is biology. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is routine. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,front,rear,sausage,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is rear. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is sausage. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,fruit,lemon,snow,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is lemon. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is snow. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,full,hungry,limousine,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is hungry. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is limousine. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,fun,prom,slum,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is prom. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is slum. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,fungus,moss,bloom,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is moss. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is bloom. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,funny,outrageous,help,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is outrageous. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is help. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,furniture,antique,wall,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is antique. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is wall. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,future,technology,plane,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is technology. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is plane. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,gain,net,adolescent,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is net. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is adolescent. the last word of this sentence is [MASK] . [SEP]
open_class,neutral,gamble,poker,angry,[CLS] the last word of this sentence is [MASK] . [SEP],[CLS] the next word is poker. the last word of this sentence is [MASK] . [SEP],[CLS] the next word is angry. the last word of this sentence is [MASK] . [SEP]
