target,prime,unrelated,association,context_word,delta_nt_200ms,delta_nt_1200ms,relation,delta_ldt_200ms,delta_ldt_1200ms
sorry,empathy,jewelry,other,associated,4.33180778032033,84.294930875576,unclassified,-74.96875,13.9375
sound,sonic,plumber,other,related,18.1290322580645,19.1135084427767,unclassified,-18.15625,-80.4457478005866
sound,sonic,plumber,other,similar,18.1290322580645,19.1135084427767,unclassified,-18.15625,-80.4457478005866
sound,sonic,plumber,other,associated,18.1290322580645,19.1135084427767,unclassified,-18.15625,-80.4457478005866
soup,stew,inflation,other,related,-37.4398826979472,-63.34375,category,-28.875,84.8314393939394
soup,stew,inflation,other,similar,-37.4398826979472,-63.34375,category,-28.875,84.8314393939394
soup,stew,inflation,other,associated,-37.4398826979472,-63.34375,category,-28.875,84.8314393939394
sour,taste,remorse,other,related,-100.774509803922,-12.7661538461538,supraordinate,-11.1612903225806,12.3125
sour,taste,remorse,other,similar,-100.774509803922,-12.7661538461538,supraordinate,-11.1612903225806,12.3125
sour,taste,remorse,other,associated,-100.774509803922,-12.7661538461538,supraordinate,-11.1612903225806,12.3125
south,mexico,unusual,other,related,60.5982456140351,-74.8964346349745,unclassified,33.1754032258065,-36.108504398827
south,mexico,unusual,other,similar,60.5982456140351,-74.8964346349745,unclassified,33.1754032258065,-36.108504398827
south,mexico,unusual,other,associated,60.5982456140351,-74.8964346349745,unclassified,33.1754032258065,-36.108504398827
space,astrology,cardboard,other,related,52.9,7.48653846153843,unclassified,115.8125,-63.3513257575758
space,astrology,cardboard,other,similar,52.9,7.48653846153843,unclassified,115.8125,-63.3513257575758
space,astrology,cardboard,other,associated,52.9,7.48653846153843,unclassified,115.8125,-63.3513257575758
spaghetti,aroma,gavel,other,related,9.80952380952385,-88.2269230769231,unclassified,4.42641129032256,-4.06534090909088
spaghetti,aroma,gavel,other,similar,9.80952380952385,-88.2269230769231,unclassified,4.42641129032256,-4.06534090909088
spaghetti,aroma,gavel,other,associated,9.80952380952385,-88.2269230769231,unclassified,4.42641129032256,-4.06534090909088
span,bridge,publication,other,related,-69.3263403263403,-37.2928571428571,unclassified,-118.370967741935,-49.9779411764706
span,bridge,publication,other,similar,-69.3263403263403,-37.2928571428571,unclassified,-118.370967741935,-49.9779411764706
span,bridge,publication,other,associated,-69.3263403263403,-37.2928571428571,unclassified,-118.370967741935,-49.9779411764706
spanish,latin,jelly,other,related,20.7261904761905,37.8876811594203,category,12.1260080645161,-87.53125
spanish,latin,jelly,other,similar,20.7261904761905,37.8876811594203,category,12.1260080645161,-87.53125
spanish,latin,jelly,other,associated,20.7261904761905,37.8876811594203,category,12.1260080645161,-87.53125
speak,reply,tread,other,related,-32.7499999999999,60.1456043956044,unclassified,-57.4173387096774,-147.9375
speak,reply,tread,other,similar,-32.7499999999999,60.1456043956044,unclassified,-57.4173387096774,-147.9375
speak,reply,tread,other,associated,-32.7499999999999,60.1456043956044,unclassified,-57.4173387096774,-147.9375
specific,distinct,terrible,other,related,17.5014245014245,66.5947368421054,synonym,34.875,34.6912878787879
specific,distinct,terrible,other,similar,17.5014245014245,66.5947368421054,synonym,34.875,34.6912878787879
specific,distinct,terrible,other,associated,17.5014245014245,66.5947368421054,synonym,34.875,34.6912878787879
speech,conversation,done,other,related,110.491596638655,-101.084415584416,unclassified,-50.8508064516129,-42.3465909090909
speech,conversation,done,other,similar,110.491596638655,-101.084415584416,unclassified,-50.8508064516129,-42.3465909090909
speech,conversation,done,other,associated,110.491596638655,-101.084415584416,unclassified,-50.8508064516129,-42.3465909090909
speed,vehicle,relish,other,related,-13.8321377331421,4.3905723905724,unclassified,-14.8020833333334,-14.717803030303
speed,vehicle,relish,other,similar,-13.8321377331421,4.3905723905724,unclassified,-14.8020833333334,-14.717803030303
speed,vehicle,relish,other,associated,-13.8321377331421,4.3905723905724,unclassified,-14.8020833333334,-14.717803030303
spice,parsley,mat,other,related,26.1298701298701,9.5602006688963,supraordinate,-41.6354166666666,-25.4375
spice,parsley,mat,other,similar,26.1298701298701,9.5602006688963,supraordinate,-41.6354166666666,-25.4375
spice,parsley,mat,other,associated,26.1298701298701,9.5602006688963,supraordinate,-41.6354166666666,-25.4375
spider,bug,look,other,related,-9.15618661257605,32.3418367346939,supraordinate,20.4375,-26.6875
spider,bug,look,other,similar,-9.15618661257605,32.3418367346939,supraordinate,20.4375,-26.6875
spider,bug,look,other,associated,-9.15618661257605,32.3418367346939,supraordinate,20.4375,-26.6875
spill,overflow,scratch,other,related,-75.1257142857143,14.3846153846155,unclassified,-60.741935483871,-85.5625
spill,overflow,scratch,other,similar,-75.1257142857143,14.3846153846155,unclassified,-60.741935483871,-85.5625
spill,overflow,scratch,other,associated,-75.1257142857143,14.3846153846155,unclassified,-60.741935483871,-85.5625
spinach,broccoli,plug,other,related,14.5769230769231,-9.2285714285714,category,59.8568548387096,-69.65625
spinach,broccoli,plug,other,similar,14.5769230769231,-9.2285714285714,category,59.8568548387096,-69.65625
spinach,broccoli,plug,other,associated,14.5769230769231,-9.2285714285714,category,59.8568548387096,-69.65625
spine,cactus,real,other,related,56.0527065527066,-114.631701631702,unclassified,-53.3125,32.8235887096774
spine,cactus,real,other,similar,56.0527065527066,-114.631701631702,unclassified,-53.3125,32.8235887096774
spine,cactus,real,other,associated,56.0527065527066,-114.631701631702,unclassified,-53.3125,32.8235887096774
spit,suck,deceit,other,related,30.5214285714286,-81.2398190045249,unclassified,92.2520161290323,-51.470643939394
spit,suck,deceit,other,similar,30.5214285714286,-81.2398190045249,unclassified,92.2520161290323,-51.470643939394
spit,suck,deceit,other,associated,30.5214285714286,-81.2398190045249,unclassified,92.2520161290323,-51.470643939394
spoiled,rotten,argument,other,related,-66.3103448275862,83.7573529411765,bpa,177.245967741935,-86.4566532258065
spoiled,rotten,argument,other,similar,-66.3103448275862,83.7573529411765,bpa,177.245967741935,-86.4566532258065
spoiled,rotten,argument,other,associated,-66.3103448275862,83.7573529411765,bpa,177.245967741935,-86.4566532258065
spoon,stir,point,other,related,50.8584656084656,-112.678571428571,functional property,30.7046370967742,71.4122983870968
spoon,stir,point,other,similar,50.8584656084656,-112.678571428571,functional property,30.7046370967742,71.4122983870968
spoon,stir,point,other,associated,50.8584656084656,-112.678571428571,functional property,30.7046370967742,71.4122983870968
sport,wrestling,winding,other,related,49.2845849802371,45.3956043956044,supraordinate,-30.1965725806451,-59.9375
sport,wrestling,winding,other,similar,49.2845849802371,45.3956043956044,supraordinate,-30.1965725806451,-59.9375
sport,wrestling,winding,other,associated,49.2845849802371,45.3956043956044,supraordinate,-30.1965725806451,-59.9375
sports,referee,prom,other,related,36.2181818181818,-45.8299651567944,unclassified,38.773185483871,26.6764705882352
sports,referee,prom,other,similar,36.2181818181818,-45.8299651567944,unclassified,38.773185483871,26.6764705882352
sports,referee,prom,other,associated,36.2181818181818,-45.8299651567944,unclassified,38.773185483871,26.6764705882352
spot,spotless,interior,other,related,-15.4833333333333,-19.7161654135338,unclassified,59.28125,1.99092741935488
spot,spotless,interior,other,similar,-15.4833333333333,-19.7161654135338,unclassified,59.28125,1.99092741935488
spot,spotless,interior,other,associated,-15.4833333333333,-19.7161654135338,unclassified,59.28125,1.99092741935488
spread,gather,spank,other,related,0.13528138528136,1.97147950089129,antonym,21.65625,49.7590725806451
spread,gather,spank,other,similar,0.13528138528136,1.97147950089129,antonym,21.65625,49.7590725806451
spread,gather,spank,other,associated,0.13528138528136,1.97147950089129,antonym,21.65625,49.7590725806451
spring,autumn,spicy,other,related,-11.0769230769231,10.8284600389863,category,-141.818181818182,28.96875
spring,autumn,spicy,other,similar,-11.0769230769231,10.8284600389863,category,-141.818181818182,28.96875
spring,autumn,spicy,other,associated,-11.0769230769231,10.8284600389863,category,-141.818181818182,28.96875
square,bouillon,shorts,other,related,2.50256410256407,67.9,perceptual property,75.375,-13.3363970588235
square,bouillon,shorts,other,similar,2.50256410256407,67.9,perceptual property,75.375,-13.3363970588235
square,bouillon,shorts,other,associated,2.50256410256407,67.9,perceptual property,75.375,-13.3363970588235
squirrel,raccoon,toes,other,related,51.0888888888889,-13.447963800905,category,-65.7575757575758,-102.336693548387
squirrel,raccoon,toes,other,similar,51.0888888888889,-13.447963800905,category,-65.7575757575758,-102.336693548387
squirrel,raccoon,toes,other,associated,51.0888888888889,-13.447963800905,category,-65.7575757575758,-102.336693548387
stack,hay,deputy,other,related,-13.4174603174604,-90.1511111111111,fpa,-83.40625,55.71875
stack,hay,deputy,other,similar,-13.4174603174604,-90.1511111111111,fpa,-83.40625,55.71875
stack,hay,deputy,other,associated,-13.4174603174604,-90.1511111111111,fpa,-83.40625,55.71875
staff,personnel,pub,other,related,-37.2996632996633,-52.68125,synonym,-76.5,-166.935483870968
staff,personnel,pub,other,similar,-37.2996632996633,-52.68125,synonym,-76.5,-166.935483870968
staff,personnel,pub,other,associated,-37.2996632996633,-52.68125,synonym,-76.5,-166.935483870968
stage,platform,braces,other,related,18.6809523809524,23.5911111111111,unclassified,-54.5,-2.93371212121212
stage,platform,braces,other,similar,18.6809523809524,23.5911111111111,unclassified,-54.5,-2.93371212121212
stage,platform,braces,other,associated,18.6809523809524,23.5911111111111,unclassified,-54.5,-2.93371212121212
stain,mildew,wage,other,related,163.974603174603,32.2115384615385,superordinate,47.8870967741935,-47.875
stain,mildew,wage,other,similar,163.974603174603,32.2115384615385,superordinate,47.8870967741935,-47.875
stain,mildew,wage,other,associated,163.974603174603,32.2115384615385,superordinate,47.8870967741935,-47.875
stair,elevator,gamble,other,related,38.4640522875817,-10.8974358974359,category,-58.6510263929619,175.543346774194
stair,elevator,gamble,other,similar,38.4640522875817,-10.8974358974359,category,-58.6510263929619,175.543346774194
stair,elevator,gamble,other,associated,38.4640522875817,-10.8974358974359,category,-58.6510263929619,175.543346774194
stairs,stairway,deliver,other,related,-34.8571428571429,23.2934782608696,perceptual property,38.4506048387096,165.1875
stairs,stairway,deliver,other,similar,-34.8571428571429,23.2934782608696,perceptual property,38.4506048387096,165.1875
stairs,stairway,deliver,other,associated,-34.8571428571429,23.2934782608696,perceptual property,38.4506048387096,165.1875
stamp,collect,flood,other,related,-114.125,-3.23529411764707,action,26.0866935483871,8.45564516129036
stamp,collect,flood,other,similar,-114.125,-3.23529411764707,action,26.0866935483871,8.45564516129036
stamp,collect,flood,other,associated,-114.125,-3.23529411764707,action,26.0866935483871,8.45564516129036
staple,paperclip,part,other,related,-67.5247208931419,-66.0952380952381,category,-152.25,-87.1875
staple,paperclip,part,other,similar,-67.5247208931419,-66.0952380952381,category,-152.25,-87.1875
staple,paperclip,part,other,associated,-67.5247208931419,-66.0952380952381,category,-152.25,-87.1875
star,meteorite,eye,other,related,-9.34848484848487,1.12753036437255,category,51.9012096774194,-95.1466275659824
star,meteorite,eye,other,similar,-9.34848484848487,1.12753036437255,category,51.9012096774194,-95.1466275659824
star,meteorite,eye,other,associated,-9.34848484848487,1.12753036437255,category,51.9012096774194,-95.1466275659824
stare,watch,insult,other,related,5.50241935483871,-34.61,synonym,59.7741935483871,-50.126893939394
stare,watch,insult,other,similar,5.50241935483871,-34.61,synonym,59.7741935483871,-50.126893939394
stare,watch,insult,other,associated,5.50241935483871,-34.61,synonym,59.7741935483871,-50.126893939394
start,end,crew,other,related,7.32758620689657,-41.9138461538462,antonym,123.4375,46.40625
start,end,crew,other,similar,7.32758620689657,-41.9138461538462,antonym,123.4375,46.40625
start,end,crew,other,associated,7.32758620689657,-41.9138461538462,antonym,123.4375,46.40625
state,city,cotton,other,related,-7.09502262443436,-1.89523809523814,category,-47.1875,96.429130009775207
state,city,cotton,other,similar,-7.09502262443436,-1.89523809523814,category,-47.1875,96.429130009775207
state,city,cotton,other,associated,-7.09502262443436,-1.89523809523814,category,-47.1875,96.429130009775207
states,southern,cork,other,related,27,2.30639730639723,fpa,-81.8181818181819,-126.125
states,southern,cork,other,similar,27,2.30639730639723,fpa,-81.8181818181819,-126.125
states,southern,cork,other,associated,27,2.30639730639723,fpa,-81.8181818181819,-126.125
station,train,hawaii,other,related,-35.7741071428571,46.6309523809524,fpa,-28.625,250.387096774194
station,train,hawaii,other,similar,-35.7741071428571,46.6309523809524,fpa,-28.625,250.387096774194
station,train,hawaii,other,associated,-35.7741071428571,46.6309523809524,fpa,-28.625,250.387096774194
stay,move,plate,other,related,-45.8217636022515,-78.3973684210526,antonym,-97.0752688172043,-76.8318670576735
stay,move,plate,other,similar,-45.8217636022515,-78.3973684210526,antonym,-97.0752688172043,-76.8318670576735
stay,move,plate,other,associated,-45.8217636022515,-78.3973684210526,antonym,-97.0752688172043,-76.8318670576735
steak,veal,letter,other,related,-6.80134680134677,29.4059829059829,category,-2.01759530791787,-164.423387096774
steak,veal,letter,other,similar,-6.80134680134677,29.4059829059829,category,-2.01759530791787,-164.423387096774
steak,veal,letter,other,associated,-6.80134680134677,29.4059829059829,category,-2.01759530791787,-164.423387096774
steal,obtain,plaque,other,related,36.0892307692308,29.8015873015873,unclassified,79.40625,-77.741935483871
steal,obtain,plaque,other,similar,36.0892307692308,29.8015873015873,unclassified,79.40625,-77.741935483871
steal,obtain,plaque,other,associated,36.0892307692308,29.8015873015873,unclassified,79.40625,-77.741935483871
steel,industry,pool,other,related,18.8781362007168,59.4126984126984,bpa,-203.88810483871,-86.4545454545455
steel,industry,pool,other,similar,18.8781362007168,59.4126984126984,bpa,-203.88810483871,-86.4545454545455
steel,industry,pool,other,associated,18.8781362007168,59.4126984126984,bpa,-203.88810483871,-86.4545454545455
stick,attach,player,other,related,37.6850649350649,-8.03862068965509,synonym,4.57762096774195,90.84375
stick,attach,player,other,similar,37.6850649350649,-8.03862068965509,synonym,4.57762096774195,90.84375
stick,attach,player,other,associated,37.6850649350649,-8.03862068965509,synonym,4.57762096774195,90.84375
